x,y,cluster
2.697866,6.927604,0
5.289920,7.278182,2
2.229638,6.795900,0
4.092986,4.697582,2
1.616463,6.462602,0
4.645948,6.891640,2
4.431721,6.633235,2
2.990822,8.989831,0
3.055041,5.993953,0
4.062048,7.362160,0
1.334791,5.347756,0
3.909831,8.704260,0
4.554614,8.441457,0
2.004924,8.471105,0
1.184248,7.412972,0
2.730918,8.053006,0
2.548415,5.882644,0
3.008659,5.685715,2
2.740749,5.133140,2
5.132431,7.906240,2
1.783079,5.886048,0
1.674418,7.719072,0
3.759397,5.175967,2
1.077595,5.357414,0
1.297497,8.740915,0
4.504776,6.480534,2
5.210453,6.944262,2
1.932419,5.274952,0
3.895044,5.520429,2
2.491208,4.518179,2
5.299397,8.129549,2
4.677351,7.962429,0
4.331243,8.311321,0
2.002177,7.899463,0
1.205761,8.491242,0
2.649370,8.250777,0
4.336269,4.644712,2
5.200778,7.425618,2
4.029445,8.033765,0
4.156107,8.135703,0
4.814314,5.538677,2
4.177705,8.362969,0
4.864635,6.501025,2
3.005400,5.873100,0
4.044857,7.287771,0
1.575212,6.839397,0
4.312772,6.146471,2
1.302603,4.997760,0
2.263600,5.215462,0
2.852280,8.415120,0
5.245412,4.587450,2
5.398041,6.217827,2
1.174900,5.419924,0
3.644775,8.044427,0
1.135053,6.376818,0
3.543765,6.633378,0
1.442023,6.457887,0
3.836309,7.732044,0
4.683258,4.907748,2
2.575187,5.682034,0
1.602927,8.237122,0
1.364245,4.998514,0
2.576995,8.545545,0
5.483223,8.278307,2
3.398360,4.887446,2
2.511538,5.034286,2
2.414056,8.033248,0
2.721799,7.363484,0
1.083459,8.674771,0
1.164426,6.814961,0
4.953310,5.834786,2
2.809288,8.398236,0
3.112215,8.687714,0
2.810514,8.369055,0
4.159405,8.908592,0
2.796240,6.338738,0
3.258812,5.773298,2
1.166382,8.646049,0
2.340891,8.712982,0
5.332789,7.956456,2
5.207936,5.245918,2
5.324946,4.570275,2
4.566679,8.831101,0
4.396497,7.232003,2
1.296850,5.011037,0
1.609772,8.213432,0
1.556197,5.151534,0
4.431447,7.179317,2
5.065596,4.929085,2
2.811966,4.632591,2
1.821534,4.926646,0
2.685543,8.366327,0
3.277939,4.717695,2
5.110762,8.115393,2
1.344903,5.675815,0
1.493855,8.211710,0
4.394203,7.011806,2
2.370694,7.973201,0
4.257143,4.514326,2
2.045485,7.471535,0
2.770565,6.699866,0
3.285457,5.967499,2
5.229626,7.737544,2
1.260438,8.016605,0
2.371446,8.970639,0
2.084158,5.115863,0
2.733415,6.361472,0
4.433425,5.519912,2
4.890911,8.106258,0
4.056000,6.083021,2
4.045432,6.251899,2
1.742736,5.558289,0
4.612903,7.198435,2
4.203970,6.000250,2
5.179164,4.792754,2
1.033726,6.843331,0
3.683492,6.531459,0
2.650356,6.929296,0
4.338852,8.698030,0
4.429393,8.357311,0
2.173253,5.739464,0
2.147211,5.222758,0
4.054784,8.822855,0
3.184663,4.807448,2
2.703630,6.891593,0
1.249966,7.373751,0
5.045617,4.773893,2
4.607755,8.412809,0
3.164559,4.655258,2
1.144579,7.999195,0
3.304031,8.578100,0
2.678956,4.980078,2
3.243573,8.071203,0
2.796696,6.623743,0
1.094261,6.487903,0
3.359301,6.811456,0
1.721795,5.882835,0
1.923014,6.404919,0
5.388520,6.913709,2
5.348597,5.093377,2
4.420316,7.715968,0
1.343667,7.138556,0
3.321207,8.146397,0
3.701373,6.623895,0
2.966608,7.282047,0
1.007390,7.286949,0
2.959982,8.797471,0
3.254337,5.585931,2
4.013221,7.788020,0
4.126857,7.328521,0
4.521296,7.969395,0
1.625603,8.746069,0
1.734606,6.215976,0
4.417943,7.945648,0
2.996666,6.110951,0
3.833510,5.950316,2
1.470308,7.561613,0
4.759970,6.486391,2
2.502772,8.753281,0
1.897836,5.433055,0
4.125455,7.460561,0
1.746454,8.556529,0
1.332838,4.904843,0
1.172063,4.805902,0
4.807091,4.609364,2
2.680967,7.149673,0
4.963198,8.920884,0
1.406430,6.518926,0
3.231583,8.884215,0
4.394452,5.358260,2
3.726509,5.327469,2
3.377858,6.275438,0
5.095930,5.659578,2
5.435780,7.596838,2
2.258842,6.825322,0
1.555713,5.032327,0
1.784706,7.975665,0
4.966009,8.932819,0
1.560827,6.759061,0
2.345360,7.068110,0
1.741306,8.363410,0
1.326743,8.224309,0
2.072863,4.645973,0
4.225000,6.045622,2
3.902594,5.696151,2
1.341437,6.313499,0
1.777190,7.595034,0
1.655517,6.669392,0
2.763555,7.087590,0
2.042853,7.372948,0
3.526209,7.664581,0
3.625841,6.625417,0
1.444417,7.590518,0
1.715124,6.297204,0
5.149294,5.577960,2
4.867524,8.931185,0
5.082394,8.767310,0
1.518710,5.584544,0
1.159927,6.856495,0
3.635895,7.531684,0
2.413757,7.454397,0
3.506002,5.492725,2
2.595229,8.956735,0
1.644707,7.767877,0
3.552110,8.327920,0
2.503444,6.556617,0
1.541805,8.590247,0
2.151344,8.158802,0
2.590234,6.482895,0
4.740940,8.081606,0
4.524508,5.957807,2
5.230685,4.645837,2
4.776396,5.136671,2
1.670433,6.112646,0
3.658042,5.318397,2
4.707832,7.570189,2
3.843484,6.422713,2
3.114685,7.730051,0
2.164334,8.703172,0
1.110612,8.968772,0
2.479637,6.286857,0
2.011841,5.048246,0
4.947993,8.766436,0
4.049444,5.841889,2
3.366700,6.859282,0
3.509590,8.274562,0
2.113623,7.531895,0
1.032835,6.077341,0
5.270079,8.268788,2
4.236176,8.056480,0
2.256960,6.369951,0
4.347023,8.578593,0
4.918368,6.332362,2
2.711666,6.437709,0
4.237514,6.516399,2
2.078230,7.896351,0
3.914942,6.556428,2
5.390518,8.126608,2
2.700995,7.398014,0
3.088649,4.606823,2
4.655333,5.730421,2
3.224837,5.381137,2
1.226391,7.187912,0
1.587798,4.761068,0
1.726472,8.577467,0
1.402539,6.492566,0
2.816263,5.337886,2
1.287369,8.417076,0
3.529027,7.292838,0
2.514358,5.876456,0
3.432890,4.694294,2
5.109540,6.601955,2
2.740963,7.968926,0
5.321202,6.301741,2
2.731090,8.501327,0
5.237209,5.453565,2
4.062860,8.410223,0
5.061891,5.000286,2
2.142087,7.419631,0
2.827437,5.006676,2
1.064119,8.278306,0
1.497015,6.176872,0
3.256920,7.746729,0
2.671870,7.328978,0
4.626620,7.067207,2
1.035653,5.629720,0
4.764304,7.430951,2
2.695776,8.095496,0
2.733618,5.610872,0
5.281888,8.801851,0
3.140534,5.227026,2
3.484422,7.633259,0
5.206223,7.707813,2
4.885463,8.020191,0
2.169615,7.318531,0
4.094649,5.655967,2
3.015583,8.246790,0
1.981073,5.610013,0
4.088066,6.658621,2
5.317219,6.182330,2
2.167320,5.377049,0
3.109420,6.570188,0
2.446028,7.575567,0
1.740893,7.284756,0
4.216275,8.650038,0
3.376746,5.121578,2
2.056216,5.768899,0
1.289942,7.811715,0
4.040936,4.908754,2
4.627654,5.389326,2
1.519621,8.521380,0
4.114065,4.664196,2
1.098038,6.267263,0
2.626195,4.519265,2
4.295260,4.575936,2
2.406804,8.539588,0
3.012189,8.141964,0
4.714476,6.058758,2
2.493080,4.635244,2
1.648113,6.264055,0
2.354143,8.647270,0
1.731708,8.640776,0
4.777622,4.693064,2
3.989384,5.951840,2
1.624903,6.457574,0
2.466468,5.484049,0
4.741436,4.624356,2
4.701426,5.078466,2
1.672300,5.502624,0
2.895759,8.555627,0
3.003322,5.247604,2
4.977673,5.657020,2
2.867488,8.239995,0
4.104515,8.067525,0
4.226144,6.712965,2
1.055706,6.707235,0
1.170233,7.920770,0
1.408948,8.782300,0
2.794708,5.365427,2
5.050966,8.274162,0
3.002062,5.973701,0
4.398189,8.801791,0
4.201616,6.250069,2
1.750404,8.839177,0
4.911141,8.126475,0
1.401330,6.862794,0
1.733561,8.030457,0
4.822092,8.446956,0
3.826587,4.697959,2
1.938070,7.696459,0
4.027874,4.941741,2
5.338926,7.952346,2
4.967825,8.093507,0
5.327941,5.085388,2
3.091119,6.509725,0
1.327948,5.119849,0
4.934389,6.717489,2
1.894928,5.947609,0
3.405654,7.984695,0
1.475030,6.654864,0
2.727978,6.206975,0
4.364677,5.270125,2
4.131059,6.879903,2
1.442763,6.342283,0
3.751893,8.092108,0
1.094164,8.521290,0
3.923705,5.201549,2
5.402701,8.456668,2
4.791270,8.795630,0
4.792536,6.740292,2
2.743535,5.835478,0
4.568820,4.988849,2
2.827885,6.670672,0
2.140070,5.115968,0
2.886868,7.287459,0
3.229748,6.808829,0
4.862107,4.539403,2
4.295192,8.027732,0
5.384928,7.115348,2
1.450247,6.566081,0
4.746659,5.580182,2
3.027494,5.719229,2
4.827066,4.597234,2
3.563882,4.673583,2
5.326941,8.300913,2
5.296378,7.500397,2
2.277008,5.956242,0
4.328229,8.777471,0
1.318342,7.830174,0
5.050538,6.264148,2
1.600393,8.771487,0
3.501487,8.092634,0
3.701836,7.362696,0
1.598325,5.722748,0
3.291906,6.181418,0
2.651725,8.813672,0
1.014870,5.502179,0
1.215909,8.682058,0
4.969218,6.305607,2
4.705827,7.591996,2
2.858639,5.942513,0
5.147799,7.842907,2
3.148313,5.238602,2
3.137475,6.026720,0
3.960262,6.762007,2
1.734942,8.802746,0
1.428375,5.136452,0
4.876817,6.626046,2
2.079456,5.357949,0
3.499319,6.462890,0
4.822330,7.464143,2
2.573414,5.344730,0
5.390824,8.417152,2
4.912325,7.746976,2
4.393558,5.655538,2
2.006530,8.455825,0
4.464174,4.998618,2
4.936211,8.393945,0
1.197069,6.428249,0
1.898923,8.336937,0
4.841841,7.720068,2
3.935144,7.233388,0
4.911994,6.773776,2
4.661365,6.933762,2
2.626514,8.908473,0
1.409031,7.917078,0
3.585949,8.128742,0
3.946287,6.547063,2
4.699921,5.042879,2
3.050090,7.301633,0
5.429480,4.519240,1
4.376793,5.229556,2
1.601001,5.829569,0
1.968281,5.898347,0
4.817708,5.453833,2
3.094035,6.132616,0
5.120955,7.040108,2
5.124510,4.648742,2
4.689346,8.091632,0
3.551055,5.519520,2
3.769647,6.126930,2
4.576601,7.424407,2
2.978634,5.013872,2
2.856643,5.794733,0
3.544684,8.106613,0
1.682415,4.908155,0
4.633574,4.572423,2
3.230386,6.745730,0
1.632291,5.598730,0
1.496302,8.012312,0
1.498560,7.453856,0
1.021214,6.730559,0
2.072820,5.689818,0
4.954703,6.526109,2
1.347484,7.077730,0
1.623424,8.152665,0
1.213861,6.028964,0
1.152635,4.702684,0
5.122401,6.781146,2
4.780902,7.053942,2
1.804921,8.660135,0
3.228706,6.968634,0
2.381313,8.821029,0
2.234696,6.564180,0
1.577097,8.741524,0
2.932219,6.487206,0
4.131752,5.073405,2
2.507773,8.527926,0
4.155609,5.914825,2
4.782407,5.154048,2
4.971844,4.917471,2
4.449652,8.584655,0
2.449124,5.814024,0
1.189527,6.859729,0
5.017195,6.838182,2
3.871473,5.207114,2
3.495219,6.339242,0
4.448485,4.611148,2
1.435876,8.012540,0
4.366074,7.608604,0
4.938481,4.698107,2
1.034509,7.241891,0
5.207126,5.032584,2
2.831345,5.761594,0
4.549435,8.379671,0
5.392574,4.861437,2
2.500311,7.518194,0
4.542467,8.016605,0
1.402124,5.535854,0
1.196650,7.530057,0
3.317202,4.946642,2
1.216402,5.360039,0
1.401383,6.053705,0
4.097465,8.616017,0
1.156773,4.771768,0
2.939099,5.952447,0
4.416823,5.437031,2
4.743086,6.007743,2
2.721081,6.158050,0
3.769997,6.687003,0
2.552440,8.288487,0
3.395254,4.578415,2
2.170041,5.762433,0
3.577873,6.985258,0
5.076310,6.813952,2
3.547098,8.619805,0
1.254191,6.402429,0
1.459512,7.302350,0
2.477538,7.456601,0
5.457702,8.169772,2
4.214644,7.747253,0
1.355384,5.473914,0
3.763974,8.186536,0
3.219552,7.786521,0
2.210939,4.990519,0
2.318999,5.962457,0
3.138752,7.643235,0
5.338353,5.472509,2
2.906344,5.996940,0
4.798437,6.704658,2
5.292223,7.755577,2
2.289131,7.944556,0
3.433822,5.209032,2
3.616202,7.397217,0
2.153291,8.123405,0
4.951378,4.966207,2
4.970361,5.872395,2
5.443006,4.806845,2
1.457294,7.316355,0
3.784488,7.716874,0
4.171302,8.289577,0
1.668648,8.971435,0
5.008648,4.722843,2
1.732016,4.710827,0
1.548399,7.509194,0
5.399006,4.516414,1
3.821996,6.578706,2
1.086397,7.674367,0
4.731239,5.681082,2
5.494949,4.668390,2
4.906430,5.539567,2
2.786100,4.962369,2
5.213088,5.352320,2
2.461478,6.390779,0
5.376014,5.376503,2
3.531693,8.843225,0
3.606981,5.976132,2
4.711107,7.819064,0
1.893000,8.320577,0
3.785453,6.471381,2
2.010541,5.024609,0
1.113507,8.068115,0
4.404273,7.870555,0
3.871706,8.894085,0
1.260410,5.343697,0
4.032090,7.991279,0
4.111951,5.509689,2
4.353530,8.249916,0
1.558278,6.562308,0
1.680273,5.929548,0
1.798438,4.674382,0
1.039913,5.889852,0
3.852049,5.909012,2
2.677379,8.727818,0
2.249740,5.500984,0
1.776288,5.215348,0
1.916700,8.756964,0
1.998419,8.817045,0
2.140442,5.717167,0
1.765440,4.520337,0
5.147545,7.323930,2
2.553911,5.297696,0
1.382991,8.966412,0
2.700180,6.258587,0
3.445046,5.417281,2
4.541549,7.302429,2
2.441411,5.993213,0
4.771173,5.971272,2
5.493117,4.863307,2
1.960493,6.913915,0
2.967834,7.587696,0
2.704285,7.343242,0
5.345095,8.902209,0
3.885024,5.317480,2
4.627609,6.194934,2
5.135780,6.028455,2
1.263801,8.343673,0
3.149393,8.612813,0
4.135973,5.112635,2
1.201022,7.457727,0
4.405844,8.493983,0
3.662532,7.045490,0
3.295632,7.158209,0
3.036708,7.433436,0
1.114669,8.954986,0
5.328296,7.243806,2
5.444323,5.395390,2
3.854618,8.418554,0
2.914936,8.217161,0
2.199817,5.597146,0
1.362563,8.805323,0
2.485637,5.681493,0
5.023225,8.057192,2
2.380038,5.650964,0
2.810907,7.714800,0
3.582061,6.511511,0
3.686448,7.918942,0
3.565077,7.161743,0
1.981321,4.609680,0
4.690570,8.814390,0
1.164951,5.149106,0
3.815123,8.906381,0
2.950655,8.811962,0
2.606168,5.139236,2
4.481504,6.919611,2
1.780534,6.769104,0
3.219440,5.175981,2
4.317350,5.558524,2
3.299505,5.114068,2
3.137891,7.652255,0
3.645550,8.160367,0
3.576418,8.604029,0
3.947130,5.366354,2
4.893065,8.283559,0
2.785809,6.045985,0
5.320523,8.003006,2
2.713948,5.885548,0
1.765397,6.733648,0
2.042222,8.941643,0
5.274641,8.410318,0
1.375787,7.085717,0
1.868698,5.178820,0
1.336129,5.832289,0
3.722572,5.798747,2
1.971293,6.235900,0
3.645943,5.024484,2
2.030039,6.236974,0
2.759163,5.137210,2
2.565577,7.926941,0
5.132707,6.644303,2
1.504176,6.407207,0
2.147393,4.610803,2
1.839808,5.106102,0
4.354946,6.757235,2
5.198360,5.700060,2
3.226204,6.697998,0
3.902472,6.534019,2
1.791112,8.200175,0
3.713476,7.360901,0
4.994909,6.453369,2
3.205942,8.409258,0
1.082726,7.428463,0
1.807259,5.419742,0
2.347260,4.820729,2
2.246338,7.133892,0
1.277242,4.952621,0
2.598946,8.130590,0
3.596670,6.774418,0
3.407642,8.541158,0
3.719228,5.358258,2
3.187670,5.202527,2
1.592320,8.972147,0
5.340565,7.372133,2
4.341077,5.883348,2
2.650777,6.371965,0
1.678714,8.180824,0
2.021229,6.853107,0
4.353026,6.981152,2
1.227666,7.840663,0
3.672970,8.924279,0
1.689628,8.628880,0
4.432513,7.725167,0
5.478765,4.582351,2
1.782991,8.708903,0
3.786089,7.735991,0
3.420924,8.091242,0
4.682162,8.313784,0
2.447861,5.788548,0
3.620471,8.591542,0
1.319196,8.199308,0
3.567898,8.681861,0
3.523048,6.050354,2
2.953769,4.755844,2
5.328770,7.749627,2
4.200723,4.860406,2
2.163113,8.678284,0
5.165549,5.605458,2
2.893652,7.275798,0
4.673353,8.246362,0
4.395993,8.344505,0
2.854645,6.205789,0
3.314876,5.352057,2
3.440281,6.960525,0
5.383109,7.182200,2
1.331371,8.098039,0
4.462767,7.604574,0
4.926497,8.159949,0
5.454395,7.812707,2
5.343164,6.563034,2
3.863896,7.869955,0
1.294252,7.552535,0
1.577866,6.551137,0
3.217532,8.382424,0
3.984602,7.505991,0
1.852204,8.972391,0
1.799193,4.793785,0
1.520021,6.558800,0
1.706286,5.487026,0
4.858349,6.816960,2
2.911872,7.840567,0
4.952538,6.292068,2
4.711720,5.265486,2
5.404688,8.116144,2
3.855444,4.981866,2
4.111855,7.826996,0
4.564825,6.552853,2
1.153768,7.730919,0
4.689972,4.596685,2
4.094363,7.044707,0
2.942996,5.951767,0
2.097441,5.394991,0
1.036665,5.145427,0
2.894978,5.360537,2
4.541306,5.667834,2
3.680165,5.252690,2
5.432334,5.216281,2
3.376196,7.747543,0
3.354753,7.310406,0
4.539002,7.470595,2
1.394751,4.790061,0
2.152504,4.501104,2
2.604719,5.724417,0
2.120750,7.186960,0
1.787583,8.743448,0
3.578149,6.413693,0
3.175269,8.179485,0
4.644770,7.788254,0
4.377319,6.443412,2
2.563497,5.455345,0
4.630935,8.325870,0
2.132939,5.483626,0
3.668336,8.799687,0
1.702971,5.018500,0
1.788218,5.932301,0
2.018698,7.992563,0
4.563835,8.376923,0
2.747694,8.542830,0
5.100499,8.357155,0
1.548312,8.879838,0
5.445258,5.911017,2
4.398796,6.360206,2
2.398491,8.433007,0
1.089394,5.603239,0
4.070274,8.544723,0
2.974312,5.983553,0
4.976653,5.413650,2
1.334097,6.936863,0
3.041513,8.612368,0
4.996163,5.758255,2
4.150717,8.608914,0
2.370770,8.854915,0
3.632009,8.231095,0
4.917042,7.431270,2
3.009356,7.115169,0
2.518179,8.442298,0
3.551089,4.874232,2
2.870942,5.455741,2
4.746973,6.551691,2
1.691684,8.128930,0
3.963921,6.272754,2
1.004621,7.331078,0
2.442029,7.979436,0
5.275598,7.300212,2
1.056486,8.686061,0
1.355908,7.664349,0
1.959798,4.909616,0
5.476795,6.440029,2
3.214178,8.907186,0
3.824354,6.222082,2
1.026826,4.681009,0
2.286343,5.522403,0
5.439162,6.419597,2
4.409615,6.647617,2
1.307237,6.873503,0
4.648438,8.158640,0
1.552921,6.088442,0
2.844633,7.985840,0
5.173946,6.863880,2
3.493937,8.723559,0
1.064200,8.923247,0
5.353144,7.321878,2
4.465295,8.120999,0
1.359786,8.740390,0
2.644389,7.668497,0
3.161919,5.041554,2
4.040923,8.365606,0
4.539013,6.923420,2
4.645261,5.638482,2
1.354049,7.223664,0
1.760115,5.182060,0
1.165298,8.933113,0
2.080640,5.632314,0
5.104878,7.868839,2
1.006136,7.756601,0
2.022852,8.770754,0
1.757183,8.124561,0
1.673931,8.555843,0
3.916437,5.442732,2
3.185076,6.474816,0
4.119599,6.800238,2
2.303513,8.074208,0
5.404022,4.537974,1
2.296568,6.216537,0
3.365940,8.317298,0
1.350200,8.557094,0
4.053492,4.942917,2
1.818774,7.664089,0
3.384120,7.839670,0
4.607555,5.105954,2
2.409342,8.052883,0
4.110730,6.683351,2
4.478700,6.921511,2
2.178071,6.267161,0
4.054421,4.585747,2
5.464645,6.150756,2
3.481694,5.422349,2
5.188080,5.954350,2
1.933320,6.284362,0
2.034816,5.565430,0
3.177940,8.875469,0
3.074767,7.056333,0
4.522246,8.373297,0
1.002724,7.923720,0
4.377805,6.567373,2
4.738296,4.971619,2
2.416021,8.076776,0
4.204149,6.124819,2
2.132702,7.675065,0
2.392064,8.762769,0
4.131797,7.873308,0
2.903930,6.458234,0
4.838006,4.580943,2
3.404800,5.158867,2
3.466799,5.592690,2
4.804948,8.004051,0
2.696631,8.342843,0
1.747197,4.859166,0
1.851616,5.276410,0
4.855905,7.691379,2
2.518765,7.300711,0
4.487627,5.604135,2
1.310816,6.228664,0
2.084272,6.176276,0
2.092608,6.839772,0
2.742008,7.867391,0
4.923123,7.025237,2
5.352387,6.302359,2
4.901123,4.591392,2
2.969719,4.826992,2
1.863720,5.214972,0
1.370325,6.599326,0
3.625532,4.935051,2
1.316627,4.567133,0
3.374482,7.419906,0
3.125297,5.766712,2
1.216861,8.627906,0
3.675434,5.360439,2
4.560720,8.516897,0
3.694909,8.521694,0
1.125622,4.526144,0
2.780770,6.180310,0
1.478098,6.770986,0
1.108501,7.091901,0
4.784040,4.656557,2
2.468800,5.221205,0
2.324339,4.856955,2
4.703041,7.331235,2
2.864563,8.680762,0
1.045771,4.620820,0
1.235838,5.661451,0
4.286667,7.361893,0
1.330277,5.696268,0
1.316605,4.927576,0
3.867274,6.364132,2
2.859876,6.522022,0
2.938230,4.672629,2
1.361109,5.377107,0
2.247025,5.677938,0
4.573320,8.692787,0
1.409939,5.791467,0
2.245070,6.453038,0
1.613150,8.495916,0
3.985642,7.208759,0
5.406085,6.498388,2
1.953151,5.473770,0
2.674121,8.082544,0
1.532641,8.693909,0
4.512413,7.340036,2
1.295102,5.688595,0
4.526988,7.235583,2
1.557335,7.612104,0
4.498038,6.381176,2
2.626071,5.925708,0
3.771685,4.807169,2
5.126692,5.662668,2
1.473490,6.429273,0
4.219956,6.444625,2
1.703649,6.525127,0
2.177091,6.391039,0
4.482061,5.641230,2
3.676416,8.059264,0
1.429195,5.947957,0
1.713106,6.414195,0
4.154908,7.021022,2
2.211322,7.329192,0
2.335735,6.621268,0
3.531994,6.418273,0
2.553294,7.002170,0
5.483635,6.263017,2
1.967003,8.156612,0
3.658362,4.672349,2
2.840460,6.734560,0
3.429680,4.698493,2
4.644131,8.133571,0
1.047939,8.812185,0
4.037453,5.739589,2
4.960817,5.919818,2
2.836399,5.574260,0
5.023235,7.947481,2
4.635331,4.784643,2
1.235208,5.377321,0
5.280128,8.191391,2
3.245232,6.186741,0
3.238566,4.648775,2
1.905499,6.487855,0
4.064488,4.602493,2
3.462869,4.682991,2
3.743100,7.466173,0
2.386823,7.756046,0
1.738275,7.469610,0
4.813299,5.836573,2
1.796818,5.490049,0
3.637948,7.677472,0
5.376504,5.029298,2
3.403447,5.389041,2
4.649123,8.883705,0
3.929079,4.524187,2
4.469415,7.467837,0
1.155512,5.855706,0
3.513971,4.833555,2
1.540393,8.693706,0
4.088348,8.161976,0
5.113565,8.247795,0
3.521574,8.331067,0
3.590092,7.168155,0
3.325376,6.797045,0
3.961219,7.463222,0
3.647785,8.440441,0
1.359661,7.773465,0
1.702613,4.796367,0
5.432866,7.634445,2
5.463234,7.085225,2
2.326403,7.647165,0
4.549206,8.625456,0
4.090740,5.241078,2
2.803720,8.922920,0
2.785785,4.758172,2
4.993363,8.296880,0
4.699351,5.357992,2
2.193603,7.601037,0
1.815269,4.784054,0
5.304133,6.449470,2
4.768299,5.015784,2
2.559937,8.922751,0
4.789389,7.560335,2
1.045586,6.697155,0
1.965439,5.582808,0
5.111807,7.100010,2
1.218949,4.932668,0
4.920539,6.631777,2
3.951046,7.094183,0
1.987173,7.498075,0
1.042467,8.288934,0
1.356465,5.592807,0
4.453529,7.042723,2
1.149795,5.717143,0
4.487284,6.900161,2
2.772818,5.583632,0
4.531678,4.596016,2
1.149995,6.918015,0
2.647682,6.226783,0
1.934598,8.853707,0
5.346606,8.895523,0
3.542347,7.492095,0
2.985022,8.548940,0
4.617407,5.337864,2
1.745350,4.768011,0
1.927534,4.551866,0
